"","site","site_name","flow_age_my","specimen_code","collection_code","tree","tray","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","lengthmm","abundance","ind_biom"
"145","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"146","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"147","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"148","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"149","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"150","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"151","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"152","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"153","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"154","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"155","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"156","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"157","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"158","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"159","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"160","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"161","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"162","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"163","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"164","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"165","KA","Alakaʻi",4.1,"1245-001","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"166","KA","Alakaʻi",4.1,"1245-002","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"167","KA","Alakaʻi",4.1,"1245-002","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"168","KA","Alakaʻi",4.1,"1245-002","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"169","KA","Alakaʻi",4.1,"1245-002","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"170","KA","Alakaʻi",4.1,"1245-002","KA9702-2",2,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"171","KA","Alakaʻi",4.1,"1246-001","KA9702-2",2,2,"10/29/97","Insecta","Hymenoptera","Aphelinidae","aphyspu1","Aphytis","sp_1","P","adventive","adult",1,1,0.0139
"172","KA","Alakaʻi",4.1,"1246-002","KA9702-2",2,2,"10/29/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"173","KA","Alakaʻi",4.1,"1246-003","KA9702-2",2,2,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuB","Sierola","sp_B","P","endemic","adult",1,1,0.0139
"174","KA","Alakaʻi",4.1,"1246-004","KA9702-2",2,2,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuG","Sierola","sp_G","P","endemic","adult",2,1,0.0725
"175","KA","Alakaʻi",4.1,"1246-005","KA9702-2",2,2,"10/29/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",1,1,0.0139
"176","KA","Alakaʻi",4.1,"1247-001","KA9702-2",2,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",2,1,0.1971
"177","KA","Alakaʻi",4.1,"1247-002","KA9702-2",2,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",1,1,0.0433
"178","KA","Alakaʻi",4.1,"1247-003","KA9702-2",2,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",1,1,0.0433
"179","KA","Alakaʻi",4.1,"1247-004","KA9702-2",2,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",2,1,0.1971
"180","KA","Alakaʻi",4.1,"1247-004","KA9702-2",2,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",2,1,0.1971
"181","KA","Alakaʻi",4.1,"1248-001","KA9702-2",2,2,"10/29/97","Insecta","Lepidoptera","Oecophoridae","thyrjsu4","Thyrocopa","larval sp_4","D","endemic","immature",4,1,0.3193
"182","KA","Alakaʻi",4.1,"1248-002","KA9702-2",2,2,"10/29/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",3,1,0.4179
"183","KA","Alakaʻi",4.1,"1248-003","KA9702-2",2,2,"10/29/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",4,1,0.8236
"184","KA","Alakaʻi",4.1,"1249-001","KA9702-3",2,3,"10/29/97","Insecta","Homoptera","Delphacidae","leiakaua","Leialoha","kauaiensis","H","endemic","immature",3,1,0.4289
"185","KA","Alakaʻi",4.1,"1249-002","KA9702-3",2,3,"10/29/97","Insecta","Homoptera","Delphacidae","leiakaua","Leialoha","kauaiensis","H","endemic","immature",1,1,0.0206
"186","KA","Alakaʻi",4.1,"1250-001","KA9702-3",2,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",1,1,0.0433
"187","KA","Alakaʻi",4.1,"1250-002","KA9702-3",2,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",1,1,0.0433
"188","KA","Alakaʻi",4.1,"1250-003","KA9702-3",2,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",1,1,0.0433
"189","KA","Alakaʻi",4.1,"1250-004","KA9702-3",2,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",2,1,0.1971
"190","KA","Alakaʻi",4.1,"1251-001","KA9702-3",2,3,"10/29/97","Insecta","Hymenoptera","Dryinidae","dicoperk","Dicondylus","perkinsi","P","endemic","adult",4,1,0.3782
"191","KA","Alakaʻi",4.1,"1251-002","KA9702-3",2,3,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuD","Sierola","sp_D","P","endemic","adult",2,1,0.0725
"192","KA","Alakaʻi",4.1,"1252-001","KA9702-3",2,3,"10/29/97","Insecta","Diptera","Sciaridae","sciaprom","Sciara","prominens","D","endemic","adult",1,1,0.0153
"193","KA","Alakaʻi",4.1,"1252-002","KA9702-3",2,3,"10/29/97","Insecta","Diptera","Ceratopogonidae","dasyhawa","Dasyhelea","hawaiiensis","D","endemic","adult",2,1,0.091
"194","KA","Alakaʻi",4.1,"1252-003","KA9702-3",2,3,"10/29/97","Insecta","Diptera","Limoniidae","dicrsppu","Dicranomyia","spp_(larvae)","D","endemic","immature",5,1,0.4697
"195","KA","Alakaʻi",4.1,"1253-001","KA9702-3",2,3,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"196","KA","Alakaʻi",4.1,"1253-001","KA9702-3",2,3,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"197","KA","Alakaʻi",4.1,"1253-002","KA9702-3",2,3,"10/29/97","Insecta","Collembola","Entomobryidae","entospu3","Entomobryidae_g","sp_3","D","undetermined","adult",2,1,0.0396
"198","KA","Alakaʻi",4.1,"1254-001","KA9702-3",2,3,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu27","Proterhinus","sp_27","D","endemic","adult",NA,1,0.282
"199","KA","Alakaʻi",4.1,"1254-002","KA9702-3",2,3,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu27","Proterhinus","sp_27","D","endemic","adult",NA,1,0.282
"200","KA","Alakaʻi",4.1,"1257-001","KA9703-1",3,1,"10/29/97","Insecta","Homoptera","Delphacidae","leiakaua","Leialoha","kauaiensis","H","endemic","immature",2,1,0.1399
"201","KA","Alakaʻi",4.1,"1258-001","KA9703-1",3,1,"10/29/97","Insecta","Coleoptera","Cucujidae","crypdesj","Cryptamorpha","desjardinsi","P","adventive","adult",NA,1,0.533
"202","KA","Alakaʻi",4.1,"1258-002","KA9703-1",3,1,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu29","Proterhinus","sp_29","D","endemic","adult",NA,1,0.236
"203","KA","Alakaʻi",4.1,"1258-003","KA9703-1",3,1,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu26","Proterhinus","sp_26","D","endemic","adult",NA,1,0.53
"204","KA","Alakaʻi",4.1,"1259-001","KA9703-1",3,1,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"205","KA","Alakaʻi",4.1,"1260-001","KA9703-1",3,1,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",2,1,0.1971
"206","KA","Alakaʻi",4.1,"1260-002","KA9703-1",3,1,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",3,1,0.5227
"207","KA","Alakaʻi",4.1,"1260-002","KA9703-1",3,1,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",3,1,0.5227
"208","KA","Alakaʻi",4.1,"1261-001","KA9703-1",3,1,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"209","KA","Alakaʻi",4.1,"1262-001","KA9703-1",3,1,"10/29/97","Insecta","Hymenoptera","Ichneumonidae","spolcitr","Spolas","citricincta","P","endemic","adult",5,1,0.6436
"210","KA","Alakaʻi",4.1,"1262-002","KA9703-1",3,1,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuD","Sierola","sp_D","P","endemic","adult",2,1,0.0725
"211","KA","Alakaʻi",4.1,"1262-003","KA9703-1",3,1,"10/29/97","Insecta","Hymenoptera","Eucoilidae","eucospu1","Eucoilidae_g","sp_1","P","endemic","adult",2,1,0.0725
"212","KA","Alakaʻi",4.1,"1263-001","KA9703-1",3,1,"10/29/97","Insecta","Diptera","Sciaridae","sciaprom","Sciara","prominens","D","endemic","adult",1,1,0.0153
"213","KA","Alakaʻi",4.1,"1263-002","KA9703-1",3,1,"10/29/97","Insecta","Diptera","Ceratopogonidae","dasyhawa","Dasyhelea","hawaiiensis","D","endemic","adult",1,1,0.0153
"214","KA","Alakaʻi",4.1,"1264-001","KA9703-1",3,1,"10/29/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult",5,1,0.7458
"215","KA","Alakaʻi",4.1,"1265-001","KA9703-2",3,2,"10/29/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"216","KA","Alakaʻi",4.1,"1266-001","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Anobiidae","mirospu1","Mirosternus","sp_1","D","endemic","adult",NA,1,0.85
"217","KA","Alakaʻi",4.1,"1266-002","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu27","Proterhinus","sp_27","D","endemic","adult",NA,1,0.282
"218","KA","Alakaʻi",4.1,"1266-003","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu23","Proterhinus","sp_23","D","endemic","adult",NA,1,0.169
"219","KA","Alakaʻi",4.1,"1266-004","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu26","Proterhinus","sp_26","D","endemic","adult",NA,1,0.53
"220","KA","Alakaʻi",4.1,"1266-005","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu29","Proterhinus","sp_29","D","endemic","adult",NA,1,0.236
"221","KA","Alakaʻi",4.1,"1266-006","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","D","endemic","adult",NA,1,0.1238
"222","KA","Alakaʻi",4.1,"1267-001","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"223","KA","Alakaʻi",4.1,"1267-002","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult",1,1,0.0139
"224","KA","Alakaʻi",4.1,"1267-003","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuB","Sierola","sp_B","P","endemic","adult",2,1,0.0725
"225","KA","Alakaʻi",4.1,"1267-004","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuB","Sierola","sp_B","P","endemic","adult",1,1,0.0139
"226","KA","Alakaʻi",4.1,"1267-005","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuB","Sierola","sp_B","P","endemic","adult",2,1,0.0725
"227","KA","Alakaʻi",4.1,"1267-006","KA9703-2",3,2,"10/29/97","Insecta","Hymenoptera","Pteromalidae","toxeaffi","Toxeuma","affinis","P","endemic","adult",2,1,0.0725
"228","KA","Alakaʻi",4.1,"1268-001","KA9703-2",3,2,"10/29/97","Insecta","Heteroptera","Lygaeidae","oceaska1","Oceanides","sp_KA1","H","endemic","adult",4,1,0.6562
"229","KA","Alakaʻi",4.1,"1268-002","KA9703-2",3,2,"10/29/97","Insecta","Heteroptera","Lygaeidae","oceaska1","Oceanides","sp_KA1","H","endemic","immature",2,1,0.1568
"230","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"231","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"232","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"233","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"234","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"235","KA","Alakaʻi",4.1,"1269-001","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"236","KA","Alakaʻi",4.1,"1269-002","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"237","KA","Alakaʻi",4.1,"1269-002","KA9703-2",3,2,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"238","KA","Alakaʻi",4.1,"1270-001","KA9703-2",3,2,"10/29/97","Insecta","Homoptera","Delphacidae","leiakaua","Leialoha","kauaiensis","H","endemic","immature",2,1,0.1399
"239","KA","Alakaʻi",4.1,"1271-001","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"240","KA","Alakaʻi",4.1,"1271-002","KA9703-2",3,2,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"241","KA","Alakaʻi",4.1,"1272-001","KA9703-2",3,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",2,1,0.1971
"242","KA","Alakaʻi",4.1,"1272-002","KA9703-2",3,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",1,1,0.0433
"243","KA","Alakaʻi",4.1,"1272-003","KA9703-2",3,2,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",2,1,0.1971
"244","KA","Alakaʻi",4.1,"1273-001","KA9703-2",3,2,"10/29/97","Insecta","Lepidoptera","Geometridae","scotjsu7","Scotorythra","larval sp_7","H","endemic","immature",3,1,0.1941
"245","KA","Alakaʻi",4.1,"1274-001","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Ciidae","cissign","Cis","signatus","D","endemic","adult",NA,1,0.173
"246","KA","Alakaʻi",4.1,"1274-002","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","D","endemic","adult",NA,1,0.1238
"247","KA","Alakaʻi",4.1,"1274-003","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu23","Proterhinus","sp_23","D","endemic","adult",NA,1,0.169
"248","KA","Alakaʻi",4.1,"1274-004","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu27","Proterhinus","sp_27","D","endemic","adult",NA,1,0.282
"249","KA","Alakaʻi",4.1,"1274-005","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu27","Proterhinus","sp_27","D","endemic","adult",NA,1,0.282
"250","KA","Alakaʻi",4.1,"1275-001","KA9703-3",3,3,"10/29/97","Arachnida","Araneae","Philodromidae","pagiatom","Pagiopalus","atomarius","P","endemic","immature",1,1,0.0433
"251","KA","Alakaʻi",4.1,"1275-002","KA9703-3",3,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrkaua","Tetragnatha","kauaiensis","P","endemic","immature",2,1,0.1971
"252","KA","Alakaʻi",4.1,"1275-003","KA9703-3",3,3,"10/29/97","Arachnida","Araneae","Tetragnathidae","tetrmaka","Tetragnatha","maka","P","endemic","immature",2,1,0.1971
"253","KA","Alakaʻi",4.1,"1275-004","KA9703-3",3,3,"10/29/97","Arachnida","Araneae","Araneidae","aranemma","Araneus","emmae","P","endemic","immature",3,1,0.8256
"254","KA","Alakaʻi",4.1,"1276-001","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"255","KA","Alakaʻi",4.1,"1276-002","KA9703-3",3,3,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"256","KA","Alakaʻi",4.1,"1277-001","KA9703-3",3,3,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"257","KA","Alakaʻi",4.1,"1277-001","KA9703-3",3,3,"10/29/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"258","KA","Alakaʻi",4.1,"1278-001","KA9703-3",3,3,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuB","Sierola","sp_B","P","endemic","adult",2,1,0.0725
"259","KA","Alakaʻi",4.1,"1278-002","KA9703-3",3,3,"10/29/97","Insecta","Hymenoptera","Bethylidae","sierspuD","Sierola","sp_D","P","endemic","adult",2,1,0.0725
"260","KA","Alakaʻi",4.1,"1280-001","KA9703-4",3,4,"10/29/97","Insecta","Homoptera","Cixiidae","oliahale","Oliarus","halemanu","T","endemic","adult",6,1,2.1024
"261","KA","Alakaʻi",4.1,"1281-001","KA9703-4",3,4,"10/29/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091
"262","KA","Alakaʻi",4.1,"1281-002","KA9703-4",3,4,"10/29/97","Insecta","Diptera","Sciaridae","sciaprom","Sciara","prominens","D","endemic","adult",2,1,0.091
"263","KA","Alakaʻi",4.1,"1282-001","KA9703-4",3,4,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu19","Proterhinus","sp_19","D","endemic","adult",NA,1,0.274
"264","KA","Alakaʻi",4.1,"1282-002","KA9703-4",3,4,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu23","Proterhinus","sp_23","D","endemic","adult",NA,1,0.169
"265","KA","Alakaʻi",4.1,"1282-003","KA9703-4",3,4,"10/29/97","Insecta","Coleoptera","Aglycyderidae","protsu23","Proterhinus","sp_23","D","endemic","adult",NA,1,0.169
"266","KA","Alakaʻi",4.1,"1283-001","KA9703-4",3,4,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
"267","KA","Alakaʻi",4.1,"1283-002","KA9703-4",3,4,"10/29/97","Insecta","Coleoptera","Nitidulidae","nesoflor","Nesopeplus","floricola","D","endemic","adult",NA,1,0.2918
